store,dept,date,weekly_sales,isholiday,type,size,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment
1,6,2012-01-27,1649.4,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,6,2012-02-03,3981.09,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,6,2012-02-10,7338.85,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,6,2012-02-17,4223.42,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,6,2012-02-24,3784.06,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,6,2012-03-02,6464.52,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,6,2012-03-09,4183.3,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,6,2012-03-16,3905.72,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,6,2012-03-23,2856.83,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,6,2012-03-30,4540.27,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,6,2012-04-13,4500.12,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,6,2012-04-20,2988.96,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,6,2012-06-01,3249.75,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,6,2012-06-08,4888.46,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,6,2012-06-15,4087.58,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,6,2012-06-22,4870.31,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,6,2012-07-06,2828.03,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,6,2012-07-13,2776.97,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,6,2012-07-20,3496.53,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,6,2012-07-27,2545.65,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,6,2012-08-03,3412.58,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,6,2012-08-10,-139.65,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,6,2012-08-17,2725.3,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,6,2012-08-24,2626.5,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,6,2012-08-31,2987.07,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,6,2012-09-07,2576.64,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,6,2012-09-14,3073.31,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,6,2012-09-21,4159.51,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,6,2012-09-28,3168.68,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,6,2012-10-26,4032.5,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,7,2011-11-11,25942.35,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,7,2011-11-18,21953.16,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,7,2011-11-25,71151.34,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,7,2011-12-02,33118.33,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,7,2011-12-09,47751.41,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,7,2011-12-16,69511.06,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,7,2011-12-23,119302.15,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,7,2011-12-30,38216.01,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,7,2012-01-06,12377.76,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,7,2012-01-13,9194.61,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,7,2012-01-20,10189.61,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,7,2012-01-27,11228.15,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,7,2012-02-03,16556.71,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,7,2012-02-10,21619.05,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,7,2012-02-17,16849.62,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,7,2012-02-24,15956.87,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,7,2012-03-02,16473.91,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,7,2012-03-09,17500.24,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,7,2012-03-16,20690.01,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,7,2012-03-23,15628.59,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,7,2012-03-30,18684.0,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,7,2012-04-13,21302.3,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,7,2012-04-20,19056.92,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,7,2012-06-01,31568.92,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,7,2012-06-08,30052.56,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,7,2012-06-15,26249.22,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,7,2012-06-22,24777.12,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,7,2012-07-06,27364.96,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,7,2012-07-13,18427.17,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,7,2012-07-20,16528.1,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,7,2012-07-27,17171.35,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,7,2012-08-03,16916.29,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,7,2012-08-10,16552.49,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,7,2012-08-17,16256.91,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,7,2012-08-24,15159.94,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,7,2012-08-31,15802.09,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,7,2012-09-07,16941.42,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,7,2012-09-14,15525.82,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,7,2012-09-21,22542.44,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,7,2012-09-28,22343.24,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,7,2012-10-26,21449.85,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,8,2011-11-11,34003.52,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,8,2011-11-18,33169.55,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,8,2011-11-25,33243.85,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,8,2011-12-02,35886.92,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,8,2011-12-09,38226.32,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,8,2011-12-16,37149.3,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,8,2011-12-23,41062.58,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,8,2011-12-30,32419.78,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,8,2012-01-06,36797.0,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,8,2012-01-13,34033.89,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,8,2012-01-20,35356.12,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,8,2012-01-27,34644.25,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,8,2012-02-03,40069.47,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,8,2012-02-10,38317.89,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,8,2012-02-17,37244.73,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,8,2012-02-24,37204.72,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,8,2012-03-02,40307.19,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,8,2012-03-09,36553.82,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,8,2012-03-16,36141.27,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,8,2012-03-23,33758.45,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,8,2012-03-30,37745.71,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,8,2012-04-13,37295.29,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,8,2012-04-20,36930.94,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,8,2012-06-01,41039.74,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,8,2012-06-08,40236.23,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,8,2012-06-15,38163.76,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,8,2012-06-22,37693.88,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,8,2012-07-06,41524.67,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,8,2012-07-13,36130.01,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,8,2012-07-20,37797.31,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,8,2012-07-27,36981.9,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,8,2012-08-03,40098.84,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,8,2012-08-10,37269.92,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,8,2012-08-17,36294.18,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,8,2012-08-24,33855.28,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,8,2012-08-31,37666.92,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,8,2012-09-07,38666.21,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,8,2012-09-14,37346.83,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,8,2012-09-21,36404.63,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,8,2012-09-28,37254.84,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,8,2012-10-26,39255.35,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,9,2011-11-11,37670.13,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,9,2011-11-18,28932.57,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,9,2011-11-25,42228.79,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,9,2011-12-02,23042.52,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,9,2011-12-09,27724.56,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,9,2011-12-16,31948.63,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,9,2011-12-23,45445.25,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,9,2011-12-30,27192.39,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,9,2012-01-06,20705.21,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,9,2012-01-13,15416.12,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,9,2012-01-20,13332.75,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,9,2012-01-27,14728.57,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,9,2012-02-03,19427.31,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,9,2012-02-10,20985.41,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,9,2012-02-17,23867.82,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,9,2012-02-24,25957.89,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,9,2012-03-02,30503.3,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,9,2012-03-09,28291.68,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,9,2012-03-16,37941.84,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,9,2012-03-23,33541.36,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,9,2012-03-30,50382.47,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,9,2012-04-13,33136.94,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,9,2012-04-20,28111.87,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,9,2012-06-01,35001.66,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,9,2012-06-08,30307.11,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,9,2012-06-15,30249.01,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,9,2012-06-22,28249.43,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,9,2012-07-06,32851.76,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,9,2012-07-13,21464.73,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,9,2012-07-20,22594.18,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,9,2012-07-27,22921.21,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,9,2012-08-03,23780.97,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,9,2012-08-10,20400.88,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,9,2012-08-17,23503.86,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,9,2012-08-24,26262.95,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,9,2012-08-31,41634.69,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,9,2012-09-07,42920.95,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,9,2012-09-14,31882.98,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,9,2012-09-21,33889.72,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,9,2012-09-28,40712.85,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,9,2012-10-26,41040.84,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,10,2011-11-11,32346.54,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,10,2011-11-18,28013.63,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,10,2011-11-25,30877.51,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,10,2011-12-02,32006.18,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,10,2011-12-09,31747.07,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,10,2011-12-16,30816.81,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,10,2011-12-23,30434.19,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,10,2011-12-30,26147.46,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,10,2012-01-06,29927.33,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,10,2012-01-13,23995.69,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,10,2012-01-20,25331.83,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,10,2012-01-27,23650.22,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,10,2012-02-03,33524.28,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,10,2012-02-10,37764.38,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,10,2012-02-17,40409.5,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,10,2012-02-24,37507.44,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,10,2012-03-02,39036.14,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,10,2012-03-09,34858.03,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,10,2012-03-16,33405.1,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,10,2012-03-23,33327.09,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,10,2012-03-30,43718.05,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,10,2012-04-13,29709.53,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,10,2012-04-20,30838.26,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,10,2012-06-01,37294.14,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,10,2012-06-08,36155.27,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,10,2012-06-15,32578.62,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,10,2012-06-22,32851.06,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,10,2012-07-06,39189.33,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,10,2012-07-13,31430.55,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,10,2012-07-20,29187.22,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,10,2012-07-27,30594.53,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,10,2012-08-03,32794.21,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,10,2012-08-10,33834.22,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,10,2012-08-17,29723.55,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,10,2012-08-24,27884.19,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,10,2012-08-31,28490.93,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,10,2012-09-07,30851.75,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,10,2012-09-14,31705.09,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,10,2012-09-21,29203.63,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,10,2012-09-28,27205.4,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,10,2012-10-26,26285.27,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,11,2011-11-11,23541.72,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,11,2011-11-18,21412.74,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,11,2011-11-25,28315.7,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,11,2011-12-02,33129.25,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,11,2011-12-09,38807.31,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,11,2011-12-16,27918.08,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,11,2011-12-23,31435.36,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,11,2011-12-30,24030.39,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,11,2012-01-06,25666.34,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,11,2012-01-13,24493.4,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,11,2012-01-20,20707.62,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,11,2012-01-27,17860.35,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,11,2012-02-03,22429.17,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,11,2012-02-10,25933.04,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,11,2012-02-17,26269.87,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,11,2012-02-24,21750.64,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,11,2012-03-02,23286.46,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,11,2012-03-09,23169.16,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,11,2012-03-16,24841.76,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
